627, 719, 1071, 916|0.00643080985173583, 0.10835582762956619, 0.5122929811477661|-0.3468739986419678, 0.6817722916603088, -178.23524475097656
627, 714, 1071, 916|0.0042926049791276455, 0.10870964080095291, 0.5142080783843994|-0.280010461807251, 0.578162670135498, -178.23907470703125
627, 714, 1071, 916|0.0028845607303082943, 0.10874434560537338, 0.5173493027687073|-0.2584155201911926, 0.6450244188308716, -178.22976684570312
633, 714, 1071, 916|0.004193034954369068, 0.1083400696516037, 0.5195794105529785|-0.3143877685070038, 0.6513198018074036, -178.22564697265625
633, 712, 1075, 916|0.003912978805601597, 0.10997197031974792, 0.5213006138801575|-0.3000071942806244, 0.5148599743843079, -178.26756286621094
633, 712, 1075, 916|-0.010793399065732956, 0.10996799916028976, 0.5233051180839539|-0.2402138113975525, 0.24689939618110657, -178.32992553710938
633, 712, 1075, 913|-0.01180843822658062, 0.11193764954805374, 0.524768590927124|-0.16325238347053528, 0.2897578477859497, -178.36537170410156
638, 710, 1076, 913|-0.012712164781987667, 0.11280800402164459, 0.5264555811882019|-0.08527609705924988, 0.5340848565101624, -178.3950653076172
638, 710, 1076, 913|-0.013502558693289757, 0.11184976249933243, 0.5282636880874634|-0.029332058504223824, 0.7812374234199524, -178.41061401367188
638, 710, 1076, 913|-0.014297104440629482, 0.11345386505126953, 0.5307762622833252|0.014941401779651642, 0.8134252429008484, -178.42605590820312
642, 710, 1084, 908|-0.015643354505300522, 0.11190789192914963, 0.5321620106697083|0.007529402617365122, 0.6425389647483826, -178.46600341796875
642, 709, 1084, 908|-0.015377822332084179, 0.11459280550479889, 0.5341581702232361|0.09614218026399612, 0.5215362906455994, -178.49560546875
642, 709, 1084, 908|-0.016592996194958687, 0.11878590285778046, 0.5344721674919128|0.2613457143306732, 0.5479065775871277, -178.54263305664062
643, 709, 1084, 904|-0.015080733224749565, 0.11512911319732666, 0.5354167819023132|0.23563526570796967, 0.669877290725708, -178.62677001953125
643, 700, 1084, 904|-0.01846231333911419, 0.11981942504644394, 0.5351991653442383|0.09787983447313309, 0.6615167856216431, -178.7399139404297
643, 700, 1084, 904|-0.01738094910979271, 0.12057153135538101, 0.5354658961296082|-0.025572841987013817, 0.629084050655365, -178.8511199951172
643, 700, 1084, 902|-0.017441309988498688, 0.12111981958150864, 0.5371609926223755|-0.009763876907527447, 0.4506719708442688, -179.00210571289062
647, 700, 1088, 902|-0.015760788694024086, 0.12392207980155945, 0.537293016910553|0.11666705459356308, 0.2809721827507019, -179.1620330810547
647, 700, 1088, 902|-0.014069980941712856, 0.12339828163385391, 0.5354562997817993|0.11609199643135071, 0.24759541451931, -179.3172149658203
647, 700, 1088, 902|-0.015384870581328869, 0.1259007304906845, 0.5348535776138306|-0.10639942437410355, 0.26979899406433105, -179.44781494140625
650, 700, 1094, 903|-0.01581616699695587, 0.12827229499816895, 0.5344287157058716|-0.2658084034919739, 0.28914210200309753, -179.5377655029297
650, 693, 1094, 903|-0.016291791573166847, 0.1316879391670227, 0.5338301062583923|-0.22963854670524597, 0.047292813658714294, -179.6057586669922
650, 693, 1094, 903|-0.01846523955464363, 0.1351376175880432, 0.5314966440200806|-0.19878941774368286, -0.20650090277194977, -179.68801879882812
647, 693, 1094, 904|-0.019581856206059456, 0.13298653066158295, 0.5306563377380371|-0.3272036015987396, -0.18801121413707733, -179.6648712158203
647, 687, 1101, 904|-0.018272051587700844, 0.13948193192481995, 0.5302243232727051|-0.3488142192363739, -0.30677530169487, -179.42767333984375
647, 687, 1101, 904|-0.017232339829206467, 0.13938261568546295, 0.5295093655586243|-0.32911795377731323, -0.9141448140144348, -179.05845642089844
647, 687, 1101, 901|-0.01574733480811119, 0.1390121579170227, 0.5295956134796143|-0.3372109830379486, -1.5674341917037964, -178.5293731689453
647, 682, 1104, 901|-0.016842655837535858, 0.14001445472240448, 0.5293238759040833|-0.32982540130615234, -1.7912565469741821, -177.85150146484375
647, 682, 1104, 901|-0.014417750760912895, 0.14243990182876587, 0.5275365710258484|-0.24177107214927673, -1.7692753076553345, -177.09262084960938
647, 682, 1104, 901|-0.019490297883749008, 0.1422891765832901, 0.5264820456504822|-0.029277270659804344, -1.742319107055664, -176.28231811523438
649, 682, 1112, 902|-0.021556871011853218, 0.1427581012248993, 0.5267226099967957|0.08650372922420502, -1.8066484928131104, -175.4105987548828
649, 679, 1112, 902|-0.02012982778251171, 0.15436743199825287, 0.5279109477996826|0.012042236514389515, -1.7805407047271729, -174.4150848388672
649, 679, 1112, 902|-0.0245014950633049, 0.16034060716629028, 0.5277366638183594|-0.1681034117937088, -1.7710597515106201, -173.35731506347656
656, 679, 1112, 897|-0.02477174997329712, 0.16236616671085358, 0.5283094048500061|-0.15451058745384216, -1.6213935613632202, -172.28799438476562
656, 677, 1118, 897|-0.02442835085093975, 0.16214312613010406, 0.52907794713974|0.011842174455523491, -1.4117045402526855, -171.16172790527344
656, 677, 1118, 897|-0.023736247792840004, 0.16107429563999176, 0.5297316312789917|-0.09818553179502487, -1.3986016511917114, -169.99710083007812
656, 677, 1118, 904|-0.022865083068609238, 0.15928997099399567, 0.5295913815498352|-0.44026419520378113, -1.493741512298584, -168.79635620117188
669, 681, 1133, 904|-0.021371982991695404, 0.16003550589084625, 0.5304535031318665|-0.48513156175613403, -1.3511736392974854, -167.52479553222656
669, 681, 1133, 904|-0.017291706055402756, 0.162185400724411, 0.532577633857727|-0.19870401918888092, -0.9623702764511108, -166.16903686523438
669, 681, 1133, 904|-0.01896468922495842, 0.16050292551517487, 0.5355514287948608|-0.03483594208955765, -0.882856547832489, -164.83004760742188
684, 681, 1155, 909|-0.019246697425842285, 0.16067568957805634, 0.5369606614112854|-0.19677767157554626, -1.0563695430755615, -163.4258270263672
684, 690, 1155, 909|-0.024395417422056198, 0.15370741486549377, 0.5380335450172424|-0.5652977228164673, -1.1142551898956299, -162.06358337402344
684, 690, 1155, 909|-0.02219809778034687, 0.17041030526161194, 0.5406455993652344|-0.6879121661186218, -0.8138859868049622, -160.6310577392578
706, 690, 1155, 917|-0.022212402895092964, 0.16989123821258545, 0.5418664813041687|-0.6553860306739807, -0.5633497834205627, -159.17665100097656
706, 703, 1188, 917|-0.024931268766522408, 0.1671941876411438, 0.5411938428878784|-0.6768180131912231, -0.7830456495285034, -157.79087829589844
706, 703, 1188, 917|-0.026752982288599014, 0.1674835979938507, 0.5426042079925537|-0.7883427143096924, -1.1210129261016846, -156.40733337402344
706, 703, 1188, 931|-0.026617392897605896, 0.16930797696113586, 0.5416408777236938|-0.7893518805503845, -1.0265817642211914, -154.95152282714844
731, 728, 1231, 931|-0.029495278373360634, 0.1759548932313919, 0.5418692231178284|-0.5951105356216431, -0.7997815608978271, -153.48199462890625
731, 728, 1231, 931|-0.027013791725039482, 0.17288029193878174, 0.5393313765525818|-0.5157417058944702, -0.6745200753211975, -152.07855224609375
731, 728, 1231, 931|-0.03259824961423874, 0.18449676036834717, 0.5376669764518738|-0.5216537117958069, -0.5869544744491577, -150.6677703857422
776, 728, 1269, 955|-0.03852958232164383, 0.18372829258441925, 0.5365300178527832|-0.7602841854095459, -0.520136833190918, -149.2234649658203
776, 757, 1269, 955|-0.03849232941865921, 0.18462203443050385, 0.5354337096214294|-1.1107690334320068, -0.42379409074783325, -147.71435546875
776, 757, 1269, 955|-0.04327775910496712, 0.19053447246551514, 0.5338761210441589|-1.2989392280578613, -0.36877843737602234, -146.23422241210938
833, 757, 1269, 992|-0.04372567683458328, 0.19272764027118683, 0.5331130027770996|-1.2113922834396362, -0.27760758996009827, -144.7617950439453
833, 789, 1258, 992|-0.04837601259350777, 0.19587360322475433, 0.5331773161888123|-1.0766589641571045, -0.18174174427986145, -143.2047882080078
833, 789, 1258, 992|-0.052334968000650406, 0.19892604649066925, 0.5331426858901978|-1.161616563796997, -0.11326272785663605, -141.68228149414062
833, 789, 1258, 1038|-0.0545840859413147, 0.1957639455795288, 0.5350204110145569|-1.4846200942993164, -0.20175236463546753, -140.1584014892578
919, 845, 1186, 1038|-0.053828902542591095, 0.19626295566558838, 0.5355976819992065|-1.6203383207321167, -0.28938379883766174, -138.62896728515625
919, 845, 1186, 1038|-0.05443040654063225, 0.1974509209394455, 0.5358425974845886|-1.449076771736145, -0.3518689274787903, -137.0576171875
919, 845, 1186, 1038|-0.05555703490972519, 0.1983151137828827, 0.5370292663574219|-1.2836021184921265, -0.37707433104515076, -135.49273681640625
944, 845, 1060, 1102|-0.05389682576060295, 0.2004449963569641, 0.5382459759712219|-1.234134554862976, -0.43871790170669556, -133.99234008789062
944, 948, 1060, 1102|-0.054044630378484726, 0.2019021213054657, 0.5370352268218994|-1.2450262308120728, -0.5604659914970398, -132.5047149658203
944, 948, 1060, 1102|-0.057637814432382584, 0.19561930000782013, 0.5370422005653381|-1.2486366033554077, -0.6321213841438293, -131.02281188964844
915, 948, 1060, 1198|-0.04833090677857399, 0.2083699107170105, 0.5377942323684692|-1.092429280281067, -0.4226408004760742, -129.505615234375
915, 1020, 984, 1198|-0.037517111748456955, 0.19847235083580017, 0.5386293530464172|-0.9883211851119995, -0.4109881520271301, -128.001953125
915, 1020, 984, 1198|-0.060715433210134506, 0.21041205525398254, 0.5391607880592346|-0.6058822870254517, -0.6798637509346008, -126.51138305664062
915, 1020, 984, 1271|-0.03874049335718155, 0.19749510288238525, 0.5393626689910889|-0.7432078123092651, -0.8145838379859924, -125.07238006591797
871, 1005, 926, 1271|-0.06969582289457321, 0.21393164992332458, 0.5396760702133179|-0.5604244470596313, -0.8483651280403137, -123.60173034667969
871, 1005, 926, 1271|-0.07082784175872803, 0.21271900832653046, 0.5400569438934326|-0.6157788038253784, -0.6846134066581726, -122.17105102539062
871, 1005, 926, 1271|-0.0687888041138649, 0.21018721163272858, 0.5396870374679565|-0.7367383241653442, -0.587468147277832, -120.70825958251953
830, 1005, 878, 1279|-0.06977841258049011, 0.21018581092357635, 0.5395782589912415|-0.8051754832267761, -0.6233044862747192, -119.32254028320312
830, 957, 878, 1279|-0.07315631955862045, 0.2137404978275299, 0.5397262573242188|-0.7659199833869934, -0.6497162580490112, -117.96363067626953
830, 957, 878, 1279|-0.06940003484487534, 0.21122871339321136, 0.539742112159729|-0.7709008455276489, -0.553695797920227, -116.55994415283203
802, 957, 878, 1217|-0.060173265635967255, 0.21245010197162628, 0.5395012497901917|-0.8046334385871887, -0.39475858211517334, -115.18475341796875
802, 905, 842, 1217|-0.07063339650630951, 0.2169947624206543, 0.5390116572380066|-0.6379777789115906, -0.3986718952655792, -113.80065155029297
802, 905, 842, 1217|-0.06539097428321838, 0.211978480219841, 0.5384954810142517|-0.6301883459091187, -0.49691852927207947, -112.447265625
802, 905, 842, 1150|-0.0760929062962532, 0.21227848529815674, 0.536523163318634|-0.5881792306900024, -0.5299471616744995, -111.10092163085938
788, 877, 815, 1150|-0.06065532565116882, 0.21243500709533691, 0.5359811782836914|-0.6332862973213196, -0.39913514256477356, -109.70521545410156
788, 877, 815, 1150|-0.08045559376478195, 0.2034345120191574, 0.5336052179336548|-0.4508650302886963, -0.5278477072715759, -108.32654571533203
788, 877, 815, 1150|-0.08194253593683243, 0.20216961205005646, 0.531475305557251|-0.3295806050300598, -0.5644205212593079, -106.94160461425781
776, 877, 790, 1103|-0.07985661178827286, 0.1975409984588623, 0.5305145978927612|-0.4017776846885681, -0.4665791094303131, -105.5266342163086
776, 850, 790, 1103|-0.0801209807395935, 0.19765369594097137, 0.5292286276817322|-0.5414786338806152, -0.2612183392047882, -104.1243667602539
776, 850, 790, 1103|-0.07841072976589203, 0.1982520967721939, 0.5281892418861389|-0.5332326889038086, -0.10156974196434021, -102.71951293945312
772, 850, 790, 1060|-0.07354580610990524, 0.19738246500492096, 0.5272495746612549|-0.4237633943557739, -0.035394035279750824, -101.3107681274414
772, 835, 770, 1060|-0.07709673047065735, 0.19058199226856232, 0.526521623134613|-0.3535007834434509, -0.14322726428508759, -99.85462188720703
772, 835, 770, 1060|-0.07416314631700516, 0.18058480322360992, 0.5257824063301086|-0.40501463413238525, -0.22252313792705536, -98.4813003540039
772, 835, 770, 1031|-0.07365438342094421, 0.18194134533405304, 0.5249432325363159|-0.44352808594703674, -0.14144006371498108, -97.0984115600586
773, 819, 759, 1031|-0.07482370734214783, 0.17943249642848969, 0.5244367718696594|-0.4142177999019623, -0.04095035046339035, -96.18257904052734
773, 819, 759, 1031|-0.07426682114601135, 0.17942507565021515, 0.5253900289535522|-0.30669811367988586, 0.2035151869058609, -94.79364013671875
773, 819, 759, 1031|-0.07306263595819473, 0.17770050466060638, 0.5269262194633484|-0.26108965277671814, 0.31175845861434937, -93.40398406982422
779, 819, 744, 1006|-0.0714188739657402, 0.1761864870786667, 0.5273032784461975|-0.264018714427948, 0.24147547781467438, -92.03331756591797
779, 815, 744, 1006|-0.08980260789394379, 0.16385634243488312, 0.5283514261245728|-0.16895708441734314, -0.005969363264739513, -90.64799499511719
779, 815, 744, 1006|-0.08808523416519165, 0.1627878099679947, 0.5272551774978638|-0.16961140930652618, -0.07942788302898407, -89.23395538330078
792, 815, 744, 984|-0.08792519569396973, 0.1572396606206894, 0.5274000763893127|-0.17840401828289032, -0.05559717118740082, -87.84776306152344
792, 816, 739, 984|-0.08647625893354416, 0.1563648283481598, 0.5259426832199097|-0.2419513314962387, 0.09352628141641617, -86.4197998046875
792, 816, 739, 984|-0.08458175510168076, 0.158676877617836, 0.5256662964820862|-0.394431471824646, 0.3302604854106903, -84.97516632080078
792, 816, 739, 973|-0.08598622679710388, 0.16250795125961304, 0.5236218571662903|-0.5493296980857849, 0.560238778591156, -83.49556732177734
807, 829, 735, 973|-0.08721655607223511, 0.1610540896654129, 0.5228687524795532|-0.5968464612960815, 0.4676175117492676, -81.9957504272461
807, 829, 735, 973|-0.09191635251045227, 0.16237439215183258, 0.5241830348968506|-0.5345596075057983, 0.2358812689781189, -80.47284698486328
807, 829, 735, 973|-0.10799500346183777, 0.15409229695796967, 0.5251747369766235|-0.3637082576751709, 0.0020713976118713617, -79.00162506103516
826, 829, 739, 970|-0.1028054729104042, 0.14934644103050232, 0.5250872373580933|-0.3586081862449646, -0.06200911104679108, -77.5264892578125
826, 848, 739, 970|-0.10374370217323303, 0.14657916128635406, 0.5227673649787903|-0.5110492706298828, -0.027973109856247902, -76.06260681152344
826, 848, 739, 970|-0.10089016705751419, 0.14382344484329224, 0.5226438641548157|-0.8153733611106873, 0.05688608065247536, -74.57160186767578
852, 848, 739, 979|-0.10995927453041077, 0.14414967596530914, 0.522373378276825|-0.9151424169540405, 0.140762060880661, -73.09062957763672
852, 876, 742, 979|-0.09796983748674393, 0.14685536921024323, 0.5229465365409851|-0.9406224489212036, 0.09860784560441971, -71.64961242675781
852, 876, 742, 979|-0.09677714109420776, 0.1451939046382904, 0.5229756832122803|-0.7624186873435974, -0.10445238649845123, -70.21522521972656
852, 876, 742, 995|-0.0830884575843811, 0.14995700120925903, 0.5226472616195679|-0.7123643159866333, -0.29963523149490356, -68.77586364746094
886, 912, 754, 995|-0.07980085909366608, 0.14984990656375885, 0.5227203965187073|-0.627288818359375, -0.448439359664917, -67.36322021484375
886, 912, 754, 995|-0.07861987501382828, 0.1471349000930786, 0.5247853398323059|-0.5225309729576111, -0.5383132100105286, -65.9468002319336
886, 912, 754, 995|-0.07838864624500275, 0.14705008268356323, 0.5255447626113892|-0.4219868779182434, -0.49532970786094666, -64.45245361328125
921, 912, 769, 1020|-0.06366235762834549, 0.14861054718494415, 0.5259745121002197|-0.4095294773578644, -0.39806491136550903, -62.916900634765625
921, 951, 769, 1020|-0.05973239615559578, 0.14776979386806488, 0.5234449505805969|-0.24769006669521332, -0.2961205840110779, -61.38986587524414
921, 951, 769, 1020|-0.056064847856760025, 0.1467401534318924, 0.5215052366256714|0.002940354635939002, -0.28032296895980835, -59.857303619384766
960, 951, 769, 1059|-0.043537065386772156, 0.14878720045089722, 0.5208458304405212|0.23733185231685638, -0.3444993793964386, -58.25347900390625
960, 1013, 784, 1059|-0.04108515754342079, 0.1473928540945053, 0.5187636017799377|0.48128002882003784, -0.41048750281333923, -56.69086837768555
960, 1013, 784, 1059|-0.038029853254556656, 0.15029913187026978, 0.5177631974220276|0.5891775488853455, -0.2845248878002167, -55.10203552246094
960, 1013, 784, 1087|-0.03478094935417175, 0.15332874655723572, 0.5179087519645691|0.5886657238006592, -0.09399039298295975, -53.53670120239258
1024, 1092, 806, 1087|-0.029520252719521523, 0.15288837254047394, 0.5173088908195496|0.5441641807556152, 0.1492447853088379, -51.99148178100586
1024, 1092, 806, 1087|-0.029059886932373047, 0.15531998872756958, 0.5168465971946716|0.5648850798606873, 0.4003671705722809, -50.5051155090332
1024, 1092, 806, 1087|-0.02895103208720684, 0.15498901903629303, 0.5167567133903503|0.6675025820732117, 0.5087634325027466, -49.04780960083008
1135, 1092, 843, 1050|-0.028431851416826248, 0.15494315326213837, 0.5167750716209412|0.7061722278594971, 0.4400918483734131, -47.607337951660156
1135, 1180, 843, 1050|-0.013159200549125671, 0.14926424622535706, 0.5170766711235046|0.5710989236831665, 0.10309024900197983, -46.18669509887695
1135, 1180, 843, 1050|-0.0112290745601058, 0.14869597554206848, 0.5161591172218323|0.5744494795799255, -0.24981236457824707, -44.80120086669922
1199, 1180, 843, 951|-0.007661234121769667, 0.14588662981987, 0.5165183544158936|0.8289171457290649, -0.41021162271499634, -43.41654968261719
1199, 1224, 929, 951|-0.008251084946095943, 0.14481088519096375, 0.5165743827819824|1.2040460109710693, -0.2552928328514099, -42.03797912597656
1199, 1224, 929, 951|-0.006762721110135317, 0.14834028482437134, 0.5169296860694885|1.292949914932251, -0.0052551026456058025, -40.65757751464844
1199, 1224, 929, 858|-0.01680647023022175, 0.1471884697675705, 0.515947699546814|1.0530211925506592, 0.22162137925624847, -39.27938461303711
1189, 1188, 1031, 858|-0.008619491010904312, 0.15426258742809296, 0.5161392688751221|0.4471709132194519, 0.415939599275589, -37.88042068481445
1189, 1188, 1031, 858|-0.018394585698843002, 0.15538834035396576, 0.517099142074585|0.15596118569374084, 0.49024710059165955, -36.42208480834961
1189, 1188, 1031, 858|-0.0038125819992274046, 0.15715555846691132, 0.5184693336486816|0.12352663278579712, 0.16629676520824432, -35.02619171142578
1150, 1188, 1047, 796|-0.045576609671115875, 0.14397792518138885, 0.5187918543815613|0.5807076692581177, -0.10699983686208725, -33.64675521850586
1150, 1079, 1047, 796|-0.045715395361185074, 0.1410520225763321, 0.5185447931289673|0.5457700490951538, -0.45767104625701904, -32.282875061035156
1150, 1079, 1047, 796|-0.04331628233194351, 0.13986943662166595, 0.5175215601921082|0.12523746490478516, -0.8344281315803528, -30.937931060791016
1096, 1079, 1047, 739|-0.0444323904812336, 0.14086738228797913, 0.5174031853675842|-0.3436588943004608, -1.1389765739440918, -29.58998680114746
1096, 1021, 1039, 739|-0.04369519650936127, 0.1412598341703415, 0.5166504979133606|-0.5728371143341064, -1.2999027967453003, -28.23708724975586
1096, 1021, 1039, 739|-0.041336581110954285, 0.14003229141235352, 0.5164486765861511|-0.6449624300003052, -1.2616031169891357, -26.888107299804688
1096, 1021, 1039, 702|-0.04749984294176102, 0.14515657722949982, 0.5154617428779602|-0.7718204259872437, -1.015008568763733, -25.548921585083008
1059, 975, 1021, 702|-0.0458843857049942, 0.1475841999053955, 0.5149273872375488|-1.015771746635437, -0.7659739255905151, -24.21039390563965
1059, 975, 1021, 702|-0.04291572794318199, 0.1489059031009674, 0.5149269104003906|-1.1754460334777832, -0.7386282086372375, -22.883621215820312
1059, 975, 1021, 702|-0.03946024551987648, 0.1444816142320633, 0.5132623314857483|-1.05128812789917, -0.9970234632492065, -21.584543228149414
1032, 975, 997, 663|-0.038472797721624374, 0.14505942165851593, 0.5126110315322876|-0.7951049208641052, -1.2562838792800903, -20.27916145324707
1032, 927, 997, 663|-0.03102213144302368, 0.15327315032482147, 0.5117915868759155|-0.6984608173370361, -1.305006504058838, -18.980323791503906
1032, 927, 997, 663|-0.023949071764945984, 0.14777202904224396, 0.5098864436149597|-0.6067303419113159, -1.1647884845733643, -17.628860473632812
1010, 927, 997, 630|-0.02318677119910717, 0.1476130187511444, 0.509213924407959|-0.4861323833465576, -0.9106546640396118, -16.29950523376465
1010, 899, 971, 630|-0.020971739664673805, 0.14958874881267548, 0.50864177942276|-0.3683932423591614, -0.7546655535697937, -14.968985557556152
1010, 899, 971, 630|-0.0138230100274086, 0.14894583821296692, 0.5081475377082825|-0.2503957748413086, -0.6858397722244263, -13.61679458618164
1010, 899, 971, 602|-0.0076729836873710155, 0.147197425365448, 0.5082676410675049|-0.1289653331041336, -0.6392270922660828, -12.279109954833984
1003, 876, 956, 602|-0.005855009891092777, 0.15050718188285828, 0.5081672668457031|-0.13663120567798615, -0.46805742383003235, -10.9382905960083
1003, 876, 956, 602|0.0016270640771836042, 0.14924199879169464, 0.5071761608123779|-0.04266319423913956, -0.23688703775405884, -9.55650520324707
1003, 876, 956, 602|0.005029140040278435, 0.14896394312381744, 0.5080944299697876|0.15718315541744232, -0.008640440180897713, -8.153255462646484
1000, 876, 947, 580|0.011630606837570667, 0.15094245970249176, 0.5083703398704529|0.24271278083324432, 0.13553470373153687, -6.743292331695557
1000, 855, 947, 580|0.017724573612213135, 0.15143896639347076, 0.5075108408927917|0.1441894769668579, 0.2917978763580322, -5.316409587860107
1000, 855, 947, 580|0.020743584260344505, 0.14736685156822205, 0.5098320245742798|0.025587299838662148, 0.49009042978286743, -3.852053165435791
999, 855, 947, 557|0.02683648280799389, 0.14711914956569672, 0.5102554559707642|0.016390793025493622, 0.5924389362335205, -2.373426675796509
999, 843, 945, 557|0.029812708497047424, 0.14844445884227753, 0.5113279223442078|0.09850899130105972, 0.6046484708786011, -0.9427160024642944
999, 843, 945, 557|0.03239501267671585, 0.14621855318546295, 0.5118945240974426|0.18839071691036224, 0.9698609709739685, 0.2555311322212219
999, 843, 945, 542|0.03900071978569031, 0.14510466158390045, 0.5120759606361389|0.29961875081062317, 1.6558958292007446, 1.2474526166915894
1008, 837, 946, 542|0.04505782574415207, 0.14409881830215454, 0.5127996206283569|0.28413859009742737, 2.216733455657959, 2.0907392501831055
1008, 837, 946, 542|0.047544244676828384, 0.1435324251651764, 0.5124179720878601|0.11529362946748734, 2.269692897796631, 2.7718660831451416
1008, 837, 946, 542|0.0487651452422142, 0.14350144565105438, 0.5124435424804688|-0.13256490230560303, 2.0160889625549316, 3.346651554107666
1020, 837, 953, 533|0.04974992573261261, 0.14460474252700806, 0.512924075126648|-0.2974264919757843, 1.9771276712417603, 3.8467609882354736
1020, 833, 953, 533|0.055376600474119186, 0.14092788100242615, 0.5127526521682739|-0.22675004601478577, 2.093629837036133, 4.286807537078857
1020, 833, 953, 533|0.056209810078144073, 0.1393892467021942, 0.5095388889312744|-0.18076863884925842, 2.132671594619751, 4.617876052856445
1031, 833, 953, 522|0.059554245322942734, 0.13717307150363922, 0.5091744065284729|-0.246785506606102, 1.9150820970535278, 4.85685396194458
1031, 826, 960, 522|0.057611484080553055, 0.1355840414762497, 0.5077517032623291|-0.3689996600151062, 1.6860074996948242, 5.053950786590576
1031, 826, 960, 522|0.05937391147017479, 0.13506671786308289, 0.507096529006958|-0.4403027892112732, 1.491855502128601, 5.217130184173584
1031, 826, 960, 520|0.05836225673556328, 0.13225804269313812, 0.5078348517417908|-0.4180851876735687, 1.366374135017395, 5.33919620513916
1036, 825, 968, 520|0.05739043653011322, 0.13063274323940277, 0.5076023936271667|-0.38843977451324463, 1.1799033880233765, 5.442195892333984
1036, 825, 968, 520|0.05738991126418114, 0.12986141443252563, 0.5081984400749207|-0.4334203898906708, 1.0173041820526123, 5.502677917480469
1036, 825, 968, 520|0.05889617279171944, 0.12807990610599518, 0.5087246894836426|-0.5067781805992126, 0.8229215145111084, 5.520824909210205
1037, 825, 975, 521|0.05806199088692665, 0.12268465757369995, 0.509165346622467|-0.555750846862793, 0.5972684621810913, 5.480997085571289
1037, 818, 975, 521|0.05888653174042702, 0.1198413148522377, 0.5122136473655701|-0.5429102182388306, 0.3596797287464142, 5.391722679138184
1037, 818, 975, 521|0.05647409334778786, 0.11942519247531891, 0.5123780369758606|-0.5095630884170532, 0.09890355169773102, 5.254116535186768
1034, 818, 975, 523|0.058024708181619644, 0.11966545134782791, 0.5131997466087341|-0.5399367213249207, -0.14496316015720367, 5.106570720672607
1034, 811, 977, 523|0.057028334587812424, 0.11850621551275253, 0.5130835771560669|-0.5834243297576904, -0.35879555344581604, 4.95133638381958
1034, 811, 977, 523|0.053185828030109406, 0.11661048233509064, 0.5135059952735901|-0.5600631833076477, -0.48708343505859375, 4.789248943328857
1034, 811, 977, 532|0.050909075886011124, 0.11592382937669754, 0.5121333599090576|-0.5115005970001221, -0.5139319896697998, 4.640739917755127
1028, 808, 982, 532|0.0472019724547863, 0.11534547805786133, 0.5121461749076843|-0.47706836462020874, -0.5215275883674622, 4.493089199066162
1028, 808, 982, 532|0.04862764850258827, 0.11180339008569717, 0.5111556649208069|-0.5080178380012512, -0.6672130227088928, 4.333002090454102
1028, 808, 982, 532|0.04861237481236458, 0.11153377592563629, 0.5114051103591919|-0.6057961583137512, -0.7898845076560974, 4.186163902282715
1025, 808, 990, 533|0.04612230136990547, 0.11002162098884583, 0.5113447904586792|-0.6109173893928528, -0.768983781337738, 4.075761795043945
1025, 801, 990, 533|0.04582052305340767, 0.11209800094366074, 0.5115585327148438|-0.5350030064582825, -0.7360877394676208, 3.999431610107422
1025, 801, 990, 533|0.04523882642388344, 0.11243818700313568, 0.5125104784965515|-0.34047937393188477, -0.6614853739738464, 3.9296247959136963
1019, 801, 990, 531|0.04466146230697632, 0.111849844455719, 0.5126810073852539|-0.29014652967453003, -0.5930234789848328, 3.8641104698181152
1019, 798, 988, 531|0.04429401829838753, 0.11055953055620193, 0.5130495429039001|-0.4676644802093506, -0.5363198518753052, 3.833954095840454
1019, 798, 988, 531|0.046492964029312134, 0.11027330905199051, 0.5134837031364441|-0.6126047968864441, -0.4817073941230774, 3.8403215408325195
1019, 798, 988, 536|0.04653085395693779, 0.10862340778112411, 0.5135428309440613|-0.4782724976539612, -0.35293057560920715, 3.8649537563323975
1019, 800, 987, 536|0.045323558151721954, 0.11188050359487534, 0.5137677192687988|-0.3161669075489044, -0.13035310804843903, 3.9098353385925293
1019, 800, 987, 536|0.0464739091694355, 0.10790790617465973, 0.5150509476661682|-0.15815044939517975, -0.07227072864770889, 3.975902795791626
1019, 800, 987, 536|0.04517678916454315, 0.1106095016002655, 0.5155198574066162|-0.13598062098026276, -0.1471496820449829, 4.0461344718933105
1020, 800, 993, 536|0.045931581407785416, 0.11316986382007599, 0.5155563950538635|-0.1445557177066803, -0.24869146943092346, 4.100522994995117
1020, 802, 993, 536|0.0446166954934597, 0.1124858409166336, 0.5152535438537598|-0.1016322672367096, -0.25133419036865234, 4.150245189666748
1020, 802, 993, 536|0.04258556291460991, 0.11077281832695007, 0.5158746242523193|0.038223206996917725, -0.15561465919017792, 4.18349552154541
1018, 802, 993, 538|0.04306626319885254, 0.1130031943321228, 0.5157282948493958|0.18963932991027832, -0.10735784471035004, 4.170492649078369
1018, 802, 989, 538|0.04321948438882828, 0.113349549472332, 0.5148658752441406|0.2631501257419586, -0.06046263873577118, 4.159963130950928
1018, 802, 989, 538|0.04359714686870575, 0.11388453841209412, 0.5145063996315002|0.22519980370998383, -0.10029182583093643, 4.152365684509277
1018, 802, 989, 538|0.04191789776086807, 0.11260106414556503, 0.5135971307754517|0.1767803430557251, -0.030372675508260727, 4.157360076904297
1019, 804, 991, 538|0.043351877480745316, 0.11176614463329315, 0.5133023858070374|0.14317575097084045, 0.08188237994909286, 4.162233829498291
